observation_id,customer_id,tenure_months,monthly_charges,support_tickets,activity_days_30d,contract_type,churned
customer_0303_observation_00,customer_0303,50.79905900,53.36453200,0,17.41210800,annual,0
customer_0303_observation_01,customer_0303,50.39960200,55.84541100,0,17.03893000,annual,0
customer_0303_observation_02,customer_0303,51.28103700,52.96112900,0,18.62696700,annual,0
customer_0303_observation_03,customer_0303,51.04810400,48.46929100,1,16.99065900,annual,0
customer_0303_observation_04,customer_0303,52.03947400,52.48570000,0,16.28316500,annual,0
customer_0303_observation_05,customer_0303,51.57065400,52.88633100,0,19.29870100,annual,0
customer_0304_observation_00,customer_0304,26.42633600,114.05465700,5,12.57142400,annual,1
customer_0304_observation_01,customer_0304,27.06881600,108.83569300,4,14.80627300,annual,1
customer_0304_observation_02,customer_0304,28.26624900,111.39831600,5,15.07724300,annual,1
customer_0304_observation_03,customer_0304,29.18247800,117.26498000,5,15.46623200,annual,1
customer_0304_observation_04,customer_0304,28.31174400,112.20215700,5,16.02539300,annual,1
customer_0304_observation_05,customer_0304,28.44170600,114.67356700,5,16.13541700,annual,1
customer_0305_observation_00,customer_0305,34.19585300,109.52788200,0,13.05751500,two_year,1
customer_0305_observation_01,customer_0305,34.84870000,108.27123800,0,11.81042300,two_year,1
customer_0305_observation_02,customer_0305,34.43927400,109.97362100,0,11.30108800,two_year,1
customer_0305_observation_03,customer_0305,35.28836100,112.54332500,0,12.77957900,two_year,1
customer_0305_observation_04,customer_0305,35.64679300,108.07658900,0,12.68284000,two_year,1
customer_0305_observation_05,customer_0305,34.69000100,106.26978900,0,11.45521300,two_year,0
customer_0306_observation_00,customer_0306,19.80581000,79.02448400,4,20.69265400,monthly,1
customer_0306_observation_01,customer_0306,20.73646500,80.30919400,5,23.22549700,monthly,1
customer_0306_observation_02,customer_0306,20.45663900,80.12097700,5,20.31555500,monthly,1
customer_0306_observation_03,customer_0306,20.90788300,82.41277400,4,22.15795900,monthly,1
customer_0306_observation_04,customer_0306,21.74209800,80.24195900,5,23.79804700,monthly,1
customer_0306_observation_05,customer_0306,22.16664100,80.78059800,5,23.63460600,monthly,1
customer_0307_observation_00,customer_0307,6.36900600,91.40133400,5,19.90554200,two_year,1
customer_0307_observation_01,customer_0307,6.81293100,92.51386500,5,18.84210000,two_year,1
customer_0307_observation_02,customer_0307,7.05444700,91.49948700,5,19.98555500,two_year,1
customer_0307_observation_03,customer_0307,7.71832500,93.87459400,4,19.63935000,two_year,1
customer_0307_observation_04,customer_0307,8.96616300,92.61643500,5,20.89858200,two_year,1
customer_0307_observation_05,customer_0307,8.00379500,94.00010800,5,17.93601200,two_year,1
customer_0308_observation_00,customer_0308,26.90915400,99.39219500,1,23.54417100,monthly,0
customer_0308_observation_01,customer_0308,26.81284500,99.91015800,2,21.39134400,monthly,0
customer_0308_observation_02,customer_0308,29.07036800,98.17072300,2,22.31021400,monthly,0
customer_0308_observation_03,customer_0308,28.72802800,95.65994400,1,20.65436700,monthly,0
customer_0308_observation_04,customer_0308,28.92482800,98.01897100,2,21.83960700,monthly,0
customer_0308_observation_05,customer_0308,29.62555500,95.07247400,1,22.63680000,monthly,0
customer_0309_observation_00,customer_0309,65.24260500,61.16634200,3,29.82687900,monthly,0
customer_0309_observation_01,customer_0309,66.19672500,61.22122100,3,30.00000000,monthly,0
customer_0309_observation_02,customer_0309,66.96454100,61.21306900,3,28.32685400,monthly,0
customer_0309_observation_03,customer_0309,67.82219200,61.46839900,2,30.00000000,monthly,0
customer_0309_observation_04,customer_0309,67.15287700,65.17370100,4,27.95341200,monthly,0
customer_0309_observation_05,customer_0309,67.26037800,62.07962700,3,30.00000000,monthly,0
customer_0310_observation_00,customer_0310,3.52895500,55.05144200,2,17.64675700,monthly,1
customer_0310_observation_01,customer_0310,5.21429500,53.63976700,2,16.81725000,monthly,1
customer_0310_observation_02,customer_0310,4.43464900,52.06619000,1,17.58263400,monthly,1
customer_0310_observation_03,customer_0310,5.28281300,60.94227600,3,17.05682200,monthly,1
customer_0310_observation_04,customer_0310,6.57577400,54.45030000,2,15.91960800,monthly,1
customer_0310_observation_05,customer_0310,5.75933500,50.82696900,2,17.69028100,monthly,1
customer_0311_observation_00,customer_0311,15.03035700,78.96390400,0,12.79145300,monthly,1
customer_0311_observation_01,customer_0311,16.44774300,81.40286300,0,10.83133700,monthly,1
customer_0311_observation_02,customer_0311,16.50537200,77.56439000,0,9.62350200,monthly,1
customer_0311_observation_03,customer_0311,18.15859700,78.17311500,0,11.18864000,monthly,1
customer_0311_observation_04,customer_0311,18.13894600,77.43206100,0,10.86637100,monthly,1
customer_0311_observation_05,customer_0311,17.51079100,79.78866400,0,12.21761300,monthly,1
customer_0312_observation_00,customer_0312,14.84417300,96.23282100,1,21.31343600,monthly,1
customer_0312_observation_01,customer_0312,15.34131900,97.56203300,2,19.20784600,monthly,1
customer_0312_observation_02,customer_0312,16.15225900,93.31230200,1,22.21683800,monthly,1
customer_0312_observation_03,customer_0312,16.70743300,97.94562100,2,20.47474600,monthly,1
customer_0312_observation_04,customer_0312,16.96476800,97.05454500,2,21.07381700,monthly,1
customer_0312_observation_05,customer_0312,16.40398400,96.85371200,1,21.43786900,monthly,1
customer_0313_observation_00,customer_0313,44.09892700,96.33317600,0,17.26368000,annual,0
customer_0313_observation_01,customer_0313,45.26250500,92.52053100,0,18.20771800,annual,0
customer_0313_observation_02,customer_0313,45.77598300,95.19982400,1,17.30833800,annual,0
customer_0313_observation_03,customer_0313,46.50827600,93.24120500,0,16.06635400,annual,0
customer_0313_observation_04,customer_0313,46.49265900,94.97518600,0,19.07655100,annual,0
customer_0313_observation_05,customer_0313,46.78141900,97.68011400,1,14.63750700,annual,0
customer_0314_observation_00,customer_0314,8.92197000,77.84575800,4,20.66396800,annual,1
customer_0314_observation_01,customer_0314,10.67544500,74.55618500,4,18.22019800,annual,1
customer_0314_observation_02,customer_0314,10.21253900,82.29416700,3,18.99988200,annual,1
customer_0314_observation_03,customer_0314,10.21238400,74.80832000,4,19.19196100,annual,1
customer_0314_observation_04,customer_0314,10.17546300,74.00911500,3,19.87930000,annual,1
customer_0314_observation_05,customer_0314,10.68229700,73.58245100,4,18.70774000,annual,1
customer_0315_observation_00,customer_0315,22.11140000,62.79138900,1,20.02662300,monthly,1
customer_0315_observation_01,customer_0315,22.62561000,65.37521100,1,21.63842500,monthly,1
customer_0315_observation_02,customer_0315,23.40953100,62.74423200,3,18.97099600,monthly,1
customer_0315_observation_03,customer_0315,23.52246700,63.20576500,3,20.06200600,monthly,1
customer_0315_observation_04,customer_0315,24.05923300,62.94628900,2,19.41508700,monthly,1
customer_0315_observation_05,customer_0315,24.68482500,63.83069600,1,22.03514000,monthly,1
customer_0316_observation_00,customer_0316,31.92005200,58.43099600,5,7.00981800,monthly,1
customer_0316_observation_01,customer_0316,32.24630700,56.28850400,4,9.93867600,monthly,1
customer_0316_observation_02,customer_0316,32.67933200,60.96795100,4,7.64145000,monthly,1
customer_0316_observation_03,customer_0316,32.66960700,57.65288400,4,8.50658200,monthly,1
customer_0316_observation_04,customer_0316,33.60366400,55.58576200,5,8.74299700,monthly,1
customer_0316_observation_05,customer_0316,33.69859900,58.58980300,3,8.17801200,monthly,1
customer_0317_observation_00,customer_0317,68.76324000,98.43154900,0,16.85354000,monthly,0
customer_0317_observation_01,customer_0317,68.96835600,98.00592100,1,16.79633800,monthly,0
customer_0317_observation_02,customer_0317,68.18195800,100.15664200,1,15.49121200,monthly,0
customer_0317_observation_03,customer_0317,68.65093800,99.38867300,1,17.48893000,monthly,0
customer_0317_observation_04,customer_0317,70.49901400,97.26770100,2,18.57044500,monthly,0
customer_0317_observation_05,customer_0317,70.70386300,99.13787400,0,16.53777500,monthly,0
customer_0318_observation_00,customer_0318,39.67937900,106.16521800,3,22.85511400,annual,1
customer_0318_observation_01,customer_0318,39.76827200,107.77830000,3,20.02682200,annual,1
customer_0318_observation_02,customer_0318,39.65356000,106.82626100,3,20.07347200,annual,1
customer_0318_observation_03,customer_0318,40.47210000,107.76935900,3,21.63191400,annual,1
customer_0318_observation_04,customer_0318,40.54300300,111.10753600,2,20.25988400,annual,1
customer_0318_observation_05,customer_0318,41.24032000,101.49305700,2,19.00821900,annual,1
customer_0319_observation_00,customer_0319,48.29535400,90.22163800,1,18.21965200,monthly,1
customer_0319_observation_01,customer_0319,48.90248600,87.56012400,1,18.10717800,monthly,1
customer_0319_observation_02,customer_0319,49.46888100,87.32024500,1,17.89899600,monthly,1
customer_0319_observation_03,customer_0319,50.08961500,89.08386900,2,17.93993300,monthly,1
customer_0319_observation_04,customer_0319,50.05280800,86.27282500,1,18.35502000,monthly,1
customer_0319_observation_05,customer_0319,51.09577800,85.17209700,0,17.88834300,monthly,1
customer_0320_observation_00,customer_0320,18.47503300,54.67845400,2,14.31282600,monthly,1
customer_0320_observation_01,customer_0320,18.19475000,53.50858900,1,13.65167200,monthly,1
customer_0320_observation_02,customer_0320,20.30287900,51.97220100,2,13.38010800,monthly,1
customer_0320_observation_03,customer_0320,19.58648700,52.87366600,1,14.86121400,monthly,1
customer_0320_observation_04,customer_0320,20.08979700,55.19996100,2,14.93571400,monthly,1
customer_0320_observation_05,customer_0320,20.17207800,52.51516200,1,15.04961200,monthly,1
customer_0321_observation_00,customer_0321,65.09766200,76.98090700,1,13.50340800,monthly,0
customer_0321_observation_01,customer_0321,65.48677200,75.99465400,1,11.75180600,monthly,0
customer_0321_observation_02,customer_0321,65.70003700,80.47057300,1,14.23582800,monthly,0
customer_0321_observation_03,customer_0321,67.48787200,76.28541200,1,12.23641700,monthly,0
customer_0321_observation_04,customer_0321,67.97165500,78.05639200,2,14.07353200,monthly,0
customer_0321_observation_05,customer_0321,67.68551900,76.20469500,1,12.63745500,monthly,0
customer_0322_observation_00,customer_0322,24.76042200,101.23216600,4,14.03487600,monthly,1
customer_0322_observation_01,customer_0322,25.31333300,104.41297200,3,15.13110300,monthly,0
customer_0322_observation_02,customer_0322,25.57038700,102.00210100,4,13.72082600,monthly,1
customer_0322_observation_03,customer_0322,26.53374900,99.22680600,4,13.63980100,monthly,1
customer_0322_observation_04,customer_0322,25.62013700,99.10679000,4,12.98970300,monthly,1
customer_0322_observation_05,customer_0322,27.78647600,100.61137000,5,15.21946000,monthly,1
customer_0323_observation_00,customer_0323,65.81825900,74.20818900,2,18.79723000,monthly,0
customer_0323_observation_01,customer_0323,64.81440000,72.80298900,2,18.01585100,monthly,0
customer_0323_observation_02,customer_0323,65.40207400,75.46997600,3,17.63596600,monthly,0
customer_0323_observation_03,customer_0323,66.48186100,74.41795700,2,17.31424800,monthly,0
customer_0323_observation_04,customer_0323,66.87807700,72.64001700,1,18.54504500,monthly,0
customer_0323_observation_05,customer_0323,66.49492100,77.67455200,3,18.33580200,monthly,0
customer_0324_observation_00,customer_0324,20.79550700,103.27172000,3,10.30183700,monthly,1
customer_0324_observation_01,customer_0324,22.06125400,104.01769500,2,8.56317000,monthly,1
customer_0324_observation_02,customer_0324,21.03688700,106.15085800,4,10.34772900,monthly,1
customer_0324_observation_03,customer_0324,23.10882000,104.90215700,4,11.91338300,monthly,1
customer_0324_observation_04,customer_0324,23.33854000,104.72688400,3,13.05016200,monthly,1
customer_0324_observation_05,customer_0324,22.97305300,106.03180700,4,11.02063400,monthly,1
customer_0325_observation_00,customer_0325,29.67714300,74.97400100,1,12.96875000,monthly,1
customer_0325_observation_01,customer_0325,30.81774300,68.32880700,1,12.43859700,monthly,1
customer_0325_observation_02,customer_0325,30.72959300,70.37090800,0,10.76750600,monthly,1
customer_0325_observation_03,customer_0325,31.28485900,69.16584900,1,11.56895100,monthly,1
customer_0325_observation_04,customer_0325,31.46634500,73.65061100,2,12.90430600,monthly,1
customer_0325_observation_05,customer_0325,31.98046400,73.00609200,2,9.54687000,monthly,1
customer_0326_observation_00,customer_0326,64.43907100,93.80797800,0,10.35626100,two_year,0
customer_0326_observation_01,customer_0326,64.98946300,94.87864000,0,9.76810700,two_year,0
customer_0326_observation_02,customer_0326,65.32609200,99.00685500,0,10.49955100,two_year,0
customer_0326_observation_03,customer_0326,65.76473500,96.59208100,0,10.57802200,two_year,0
customer_0326_observation_04,customer_0326,65.85443700,94.26731300,0,9.06777500,two_year,0
customer_0326_observation_05,customer_0326,67.73130300,93.46161600,0,10.98547700,two_year,0
customer_0327_observation_00,customer_0327,52.84269200,95.11004100,3,15.16998600,monthly,1
customer_0327_observation_01,customer_0327,52.33030100,94.88241100,4,17.07115500,monthly,1
customer_0327_observation_02,customer_0327,52.36146900,95.28456400,3,16.46239100,monthly,1
customer_0327_observation_03,customer_0327,54.06191400,96.81867900,4,15.86255200,monthly,1
customer_0327_observation_04,customer_0327,53.86054900,96.12179900,3,15.49698100,monthly,1
customer_0327_observation_05,customer_0327,54.21027800,95.01652300,4,16.56609000,monthly,1
customer_0328_observation_00,customer_0328,28.29932700,84.38499900,0,18.50569700,monthly,1
customer_0328_observation_01,customer_0328,30.62689600,85.23982100,0,18.37255600,monthly,1
customer_0328_observation_02,customer_0328,29.32122600,85.94465200,0,20.83792800,monthly,1
customer_0328_observation_03,customer_0328,30.92813600,83.46713800,0,18.50048600,monthly,1
customer_0328_observation_04,customer_0328,30.99797100,82.69924900,0,17.31755600,monthly,1
customer_0328_observation_05,customer_0328,32.28482100,85.73570400,0,19.54287700,monthly,1
customer_0329_observation_00,customer_0329,45.69787700,63.74910100,0,20.49522000,annual,0
customer_0329_observation_01,customer_0329,45.64491300,67.11561500,2,22.65835500,annual,1
customer_0329_observation_02,customer_0329,45.39194700,68.48899200,1,22.28386700,annual,0
customer_0329_observation_03,customer_0329,46.35248300,67.98765900,1,20.77005400,annual,0
customer_0329_observation_04,customer_0329,46.58637200,62.47290700,0,21.51796700,annual,0
customer_0329_observation_05,customer_0329,48.27820300,64.48676900,1,20.22341200,annual,0
customer_0330_observation_00,customer_0330,25.19362200,58.20604500,3,18.25053700,two_year,0
customer_0330_observation_01,customer_0330,23.40989300,57.02397300,2,18.05174100,two_year,0
customer_0330_observation_02,customer_0330,26.08763300,57.44277500,4,20.19733600,two_year,0
customer_0330_observation_03,customer_0330,25.89222400,54.95534100,3,17.80945200,two_year,0
customer_0330_observation_04,customer_0330,27.15858000,60.55063300,3,19.28421500,two_year,0
customer_0330_observation_05,customer_0330,26.19452500,57.36758200,4,19.03264500,two_year,0
customer_0331_observation_00,customer_0331,33.68930500,49.59053300,2,20.59439800,annual,1
customer_0331_observation_01,customer_0331,33.92859600,47.52432800,1,19.21347300,annual,1
